Id,Nombre,Apellidos,Edad,SalarioMensual,RetencionFuente,Cargo
15601,Manuela,Gomez,27,20607233,0.1,Desarrollador Junior
184249,Pablo,Gonzalez,47,39679965,0.1,Desarrollador Senior
448639,Juan,Urrego,24,30292421,0.1,Arquitecto
319264,Mauricio,Gutierrez,50,32709176,0.1,Desarrollador Senior
271255,Raul,Gonzalez,56,4741787,0.1,Desarrollador Senior
331457,Isabel,Peralta,36,41448440,0.1,Arquitecto
312480,Raul,Gomez,22,6491570,0.1,Desarrollador Junior
391761,Raul,Gomez,44,38659543,0.1,Arquitecto
168592,Andres,Urrego,60,38279123,0.1,Desarrollador Senior
38122,Manuela,Urrego,28,36285723,0.1,Desarrollador Junior
486950,Kelly,Gomez,53,44581243,0.1,Desarrollador Senior
106520,Kelly,Urrego,50,27936071,0.1,Desarrollador Junior
253931,Manuela,Gutierrez,22,12135178,0.1,Desarrollador Junior
220398,Kelly,Gutierrez,26,23269826,0.1,Arquitecto
484083,Manuela,Perez,41,19040030,0.1,Desarrollador Junior
68114,Manuela,Peralta,56,7814496,0.1,Desarrollador Senior
244547,Ana,Gomez,46,36702416,0.1,Arquitecto
414678,Andres,Montoya,26,43522266,0.1,Desarrollador Junior
355430,Juan,Urrego,33,24428362,0.1,Arquitecto
255608,Isabel,Urrego,54,11211107,0.1,Desarrollador Senior
279150,Isabel,Perez,47,44605012,0.1,Arquitecto
188607,Mauricio,Gonzalez,52,10444052,0.1,Desarrollador Junior
243180,Veronica,Gutierrez,38,13185056,0.1,Desarrollador Senior
203584,Raul,Peralta,22,4667905,0.1,Arquitecto
134961,Ana,Gutierrez,56,40418901,0.1,Arquitecto
61435,Isabel,Perez,49,18538787,0.1,Arquitecto
65818,Juan,Urrego,34,44943314,0.1,Desarrollador Senior
234695,Juan,Gomez,33,8554310,0.1,Desarrollador Senior
188798,Andres,Gomez,57,36177846,0.1,Desarrollador Junior
9921,Kelly,Gutierrez,54,36021773,0.1,Desarrollador Junior
475682,Mauricio,Montoya,41,47853578,0.1,Desarrollador Junior
34165,Andres,Perez,59,8221556,0.1,Desarrollador Junior
91305,Veronica,Montoya,57,45659844,0.1,Desarrollador Senior
215720,Raul,Gomez,38,44777198,0.1,Desarrollador Junior
158204,Raul,Gutierrez,22,30882561,0.1,Desarrollador Junior
316503,Juan,Urrego,43,48762039,0.1,Desarrollador Senior
42558,Raul,Perez,39,33204625,0.1,Arquitecto
154169,Mauricio,Peralta,51,19212558,0.1,Desarrollador Senior
201673,Ana,Montoya,40,32448901,0.1,Desarrollador Senior
118767,Raul,Perez,46,39016285,0.1,Desarrollador Junior
50132,Kelly,Gomez,43,47959610,0.1,Arquitecto
220508,Veronica,Gutierrez,58,42898639,0.1,Desarrollador Senior
41033,Manuela,Montoya,37,14235257,0.1,Desarrollador Senior
75078,Isabel,Gutierrez,32,4105013,0.1,Arquitecto
94952,Veronica,Gonzalez,59,18012685,0.1,Desarrollador Junior
147832,Pablo,Montoya,57,29311845,0.1,Arquitecto
166364,Juan,Urrego,24,6813318,0.1,Arquitecto
373599,Mauricio,Peralta,35,21273769,0.1,Desarrollador Junior
390488,Juan,Montoya,56,23727505,0.1,Desarrollador Senior
239219,Veronica,Peralta,49,8143055,0.1,Arquitecto
146971,Juan,Peralta,42,5766811,0.1,Desarrollador Junior
354132,Andres,Gutierrez,42,36761253,0.1,Arquitecto
211863,Raul,Perez,36,35897470,0.1,Desarrollador Junior
278041,Andres,Peralta,35,4964660,0.1,Desarrollador Junior
427767,Juan,Gutierrez,54,7168466,0.1,Desarrollador Junior
324038,Isabel,Peralta,39,31449870,0.1,Arquitecto
455740,Andres,Gomez,47,39012305,0.1,Desarrollador Senior
10187,Raul,Urrego,23,11396424,0.1,Arquitecto
270569,Andres,Gutierrez,47,21596854,0.1,Desarrollador Junior
265211,Juan,Montoya,48,30227028,0.1,Arquitecto
307256,Isabel,Perez,52,49105746,0.1,Desarrollador Junior
402717,Isabel,Urrego,36,7683895,0.1,Desarrollador Senior
271778,Pablo,Gonzalez,31,32180608,0.1,Desarrollador Junior
375074,Ana,Urrego,58,31734098,0.1,Desarrollador Senior
28559,Raul,Urrego,56,23000203,0.1,Desarrollador Senior
93871,Pablo,Montoya,55,13012164,0.1,Desarrollador Senior
41833,Mauricio,Gonzalez,31,49173601,0.1,Arquitecto
344642,Veronica,Urrego,50,20919562,0.1,Desarrollador Senior
376765,Mauricio,Gonzalez,58,31338169,0.1,Desarrollador Senior
29188,Pablo,Gonzalez,50,4914676,0.1,Desarrollador Senior
333673,Isabel,Peralta,57,43826404,0.1,Arquitecto
447450,Kelly,Montoya,51,46133706,0.1,Desarrollador Senior
337040,Veronica,Gonzalez,23,20755243,0.1,Desarrollador Junior
426596,Kelly,Gonzalez,24,6412708,0.1,Desarrollador Senior
187910,Kelly,Gomez,46,35384588,0.1,Desarrollador Senior
283325,Andres,Urrego,32,11595115,0.1,Desarrollador Junior
396169,Manuela,Gonzalez,48,31600750,0.1,Desarrollador Junior
232103,Kelly,Peralta,41,15423165,0.1,Arquitecto
404362,Juan,Perez,28,15335202,0.1,Desarrollador Junior
303672,Manuela,Peralta,37,44432146,0.1,Desarrollador Junior
499243,Juan,Urrego,48,41082501,0.1,Desarrollador Junior
180217,Ana,Gomez,53,27557056,0.1,Desarrollador Senior
194128,Juan,Gutierrez,60,23236456,0.1,Desarrollador Senior
209288,Manuela,Gutierrez,45,49245597,0.1,Arquitecto
404125,Juan,Peralta,25,7458624,0.1,Desarrollador Senior
209625,Raul,Perez,47,23894808,0.1,Desarrollador Junior
202396,Veronica,Urrego,32,29699110,0.1,Desarrollador Senior
19165,Pablo,Urrego,50,21755938,0.1,Arquitecto
474371,Kelly,Gutierrez,28,32696767,0.1,Desarrollador Junior
183748,Andres,Montoya,28,32154556,0.1,Arquitecto
322121,Juan,Gonzalez,43,49892820,0.1,Arquitecto
30876,Manuela,Gonzalez,31,31648950,0.1,Desarrollador Senior
106888,Juan,Perez,30,36784170,0.1,Desarrollador Junior
335402,Raul,Peralta,24,43659380,0.1,Arquitecto
242578,Manuela,Peralta,24,20185225,0.1,Arquitecto
394490,Isabel,Montoya,31,27930797,0.1,Arquitecto
86790,Raul,Gomez,24,34067327,0.1,Desarrollador Junior
347498,Juan,Perez,32,7055374,0.1,Desarrollador Junior
211452,Ana,Gutierrez,53,15760041,0.1,Desarrollador Junior
415847,Ana,Peralta,43,6855174,0.1,Arquitecto
191801,Isabel,Urrego,39,21169101,0.1,Desarrollador Senior
429488,Raul,Perez,29,22755611,0.1,Arquitecto
340096,Raul,Peralta,26,4394697,0.1,Desarrollador Senior
113194,Manuela,Perez,43,14739383,0.1,Desarrollador Junior
205099,Juan,Peralta,24,49654599,0.1,Desarrollador Senior
236838,Manuela,Perez,53,15813118,0.1,Desarrollador Senior
470948,Kelly,Gomez,35,25689305,0.1,Desarrollador Junior
193253,Veronica,Gomez,32,24577171,0.1,Arquitecto
213885,Pablo,Peralta,28,26661937,0.1,Desarrollador Senior
340413,Pablo,Peralta,42,23959039,0.1,Desarrollador Senior
380826,Andres,Gonzalez,36,15229709,0.1,Desarrollador Senior
288008,Mauricio,Perez,28,34181554,0.1,Desarrollador Junior
149430,Andres,Gonzalez,38,35658611,0.1,Desarrollador Junior
170832,Ana,Gomez,55,29799567,0.1,Desarrollador Senior
315523,Isabel,Gonzalez,47,25321294,0.1,Desarrollador Senior
76680,Andres,Montoya,32,10576067,0.1,Desarrollador Junior
243167,Kelly,Montoya,59,34981694,0.1,Desarrollador Junior
231905,Ana,Peralta,35,9200919,0.1,Desarrollador Senior
84230,Kelly,Urrego,50,10744081,0.1,Desarrollador Junior
174333,Raul,Peralta,35,19247872,0.1,Arquitecto
50104,Isabel,Gonzalez,32,19257550,0.1,Desarrollador Senior
91100,Andres,Urrego,54,4224380,0.1,Desarrollador Senior
194169,Juan,Gonzalez,35,29964783,0.1,Desarrollador Junior
258621,Andres,Perez,52,2903537,0.1,Desarrollador Junior
449290,Raul,Urrego,60,12203606,0.1,Desarrollador Senior
286123,Veronica,Montoya,59,38269749,0.1,Desarrollador Senior
264370,Ana,Gonzalez,39,33266116,0.1,Desarrollador Senior
392960,Isabel,Gomez,43,21585112,0.1,Arquitecto
482185,Juan,Gutierrez,55,16680445,0.1,Desarrollador Senior
415050,Ana,Gutierrez,32,41289480,0.1,Arquitecto
294608,Veronica,Montoya,24,25154112,0.1,Arquitecto
491311,Veronica,Perez,56,22982117,0.1,Arquitecto
87298,Pablo,Gonzalez,50,26675785,0.1,Arquitecto
136026,Juan,Gutierrez,41,34461704,0.1,Desarrollador Junior
110764,Kelly,Urrego,34,23693800,0.1,Desarrollador Senior
277305,Pablo,Gonzalez,59,48908849,0.1,Arquitecto
66740,Pablo,Peralta,26,46122796,0.1,Arquitecto
388103,Pablo,Gonzalez,50,40360726,0.1,Desarrollador Senior
44980,Veronica,Urrego,28,43358531,0.1,Arquitecto
116376,Isabel,Gonzalez,33,2203486,0.1,Arquitecto
469919,Andres,Gonzalez,33,17463393,0.1,Desarrollador Junior
412078,Juan,Peralta,57,18949329,0.1,Desarrollador Senior
145081,Andres,Urrego,48,30802253,0.1,Desarrollador Junior
151761,Veronica,Montoya,29,29282827,0.1,Desarrollador Senior
117650,Manuela,Perez,59,3645818,0.1,Desarrollador Senior
224867,Juan,Montoya,43,24336731,0.1,Desarrollador Junior
141269,Andres,Urrego,48,34705350,0.1,Arquitecto
493992,Kelly,Urrego,51,26870200,0.1,Desarrollador Senior
429039,Pablo,Urrego,43,3954174,0.1,Desarrollador Senior
32290,Pablo,Gomez,35,46966339,0.1,Arquitecto
144489,Isabel,Perez,23,3109219,0.1,Arquitecto
398622,Juan,Urrego,33,3752142,0.1,Arquitecto
9314,Ana,Urrego,23,12767840,0.1,Desarrollador Senior
91208,Mauricio,Urrego,28,4362700,0.1,Desarrollador Junior
61110,Ana,Gonzalez,35,36763101,0.1,Desarrollador Junior
391467,Juan,Gomez,28,5566628,0.1,Desarrollador Senior
185029,Juan,Montoya,55,8298546,0.1,Desarrollador Senior
70550,Manuela,Gomez,35,4171703,0.1,Desarrollador Junior
102785,Mauricio,Urrego,49,32005282,0.1,Arquitecto
40906,Mauricio,Gomez,27,48656892,0.1,Desarrollador Junior
215945,Kelly,Gutierrez,24,46128466,0.1,Arquitecto
275014,Ana,Gomez,51,12234617,0.1,Arquitecto
202830,Juan,Gonzalez,39,23633097,0.1,Desarrollador Senior
116213,Pablo,Perez,46,44487746,0.1,Desarrollador Senior
320807,Isabel,Urrego,34,35761492,0.1,Arquitecto
141900,Ana,Gutierrez,51,4173623,0.1,Desarrollador Junior
253714,Andres,Gomez,47,2477960,0.1,Arquitecto
50614,Veronica,Gonzalez,37,5574981,0.1,Desarrollador Senior
184891,Manuela,Montoya,39,13811838,0.1,Desarrollador Senior
252053,Kelly,Montoya,42,31078182,0.1,Desarrollador Junior
63487,Ana,Montoya,44,27899662,0.1,Arquitecto
61642,Ana,Montoya,32,27348198,0.1,Arquitecto
474899,Juan,Gomez,37,20342493,0.1,Desarrollador Junior
485152,Veronica,Gutierrez,24,5788492,0.1,Desarrollador Junior
184358,Manuela,Urrego,54,12637533,0.1,Arquitecto
122654,Raul,Gonzalez,60,31690253,0.1,Arquitecto
21588,Raul,Perez,60,49560539,0.1,Desarrollador Junior
167729,Mauricio,Gonzalez,27,49517469,0.1,Arquitecto
67548,Juan,Urrego,52,36587646,0.1,Desarrollador Junior
291633,Juan,Montoya,22,36627181,0.1,Arquitecto
226228,Juan,Gomez,39,34831639,0.1,Arquitecto
326186,Isabel,Urrego,36,17366926,0.1,Desarrollador Senior
343330,Veronica,Montoya,53,4963741,0.1,Arquitecto
58954,Kelly,Gutierrez,52,35015106,0.1,Arquitecto
478708,Raul,Peralta,58,49636132,0.1,Arquitecto
138504,Raul,Urrego,51,7736172,0.1,Desarrollador Senior
277012,Raul,Gonzalez,32,18041341,0.1,Arquitecto
351317,Mauricio,Gomez,37,44637611,0.1,Arquitecto
209649,Manuela,Gomez,42,28311465,0.1,Desarrollador Junior
477359,Ana,Perez,50,10161790,0.1,Desarrollador Senior
77482,Ana,Urrego,49,36389950,0.1,Arquitecto
213177,Manuela,Gonzalez,45,38949842,0.1,Desarrollador Senior
270147,Pablo,Gutierrez,46,29660641,0.1,Desarrollador Senior
383585,Mauricio,Gutierrez,49,36079941,0.1,Desarrollador Senior
62906,Mauricio,Gutierrez,30,22539348,0.1,Desarrollador Junior
84593,Andres,Perez,57,29628861,0.1,Arquitecto
204894,Pablo,Montoya,55,2082540,0.1,Arquitecto
372070,Mauricio,Gomez,29,38150987,0.1,Desarrollador Junior
197413,Isabel,Perez,22,35229648,0.1,Arquitecto
327622,Manuela,Gomez,39,27302207,0.1,Desarrollador Junior
260527,Manuela,Gonzalez,41,18028906,0.1,Desarrollador Junior
232718,Andres,Urrego,48,31145682,0.1,Desarrollador Senior
210217,Raul,Perez,40,46026259,0.1,Desarrollador Senior
111452,Raul,Urrego,58,29676222,0.1,Desarrollador Junior
494943,Andres,Montoya,35,3772541,0.1,Desarrollador Junior
290506,Andres,Gonzalez,32,8590035,0.1,Desarrollador Junior
415815,Mauricio,Urrego,59,48403040,0.1,Desarrollador Junior
198791,Kelly,Montoya,48,3695584,0.1,Arquitecto
272590,Mauricio,Gutierrez,29,33779270,0.1,Desarrollador Senior
385307,Ana,Gonzalez,53,22695939,0.1,Desarrollador Junior
346893,Veronica,Gomez,35,14645926,0.1,Arquitecto
413809,Raul,Perez,52,43883741,0.1,Arquitecto
381532,Andres,Urrego,48,12622605,0.1,Desarrollador Senior
113269,Veronica,Perez,39,12723219,0.1,Arquitecto
164906,Kelly,Montoya,27,46106772,0.1,Desarrollador Senior
87211,Kelly,Perez,30,9543153,0.1,Desarrollador Junior
388988,Raul,Gomez,38,39813838,0.1,Desarrollador Senior
216712,Isabel,Gutierrez,36,2184860,0.1,Arquitecto
268389,Kelly,Gomez,49,39805252,0.1,Desarrollador Senior
65140,Juan,Gomez,34,14281482,0.1,Arquitecto
13509,Kelly,Gutierrez,40,31620487,0.1,Desarrollador Senior
205668,Manuela,Urrego,58,8340818,0.1,Desarrollador Junior
3645,Isabel,Gutierrez,26,41454543,0.1,Desarrollador Junior
279295,Pablo,Gutierrez,32,24947325,0.1,Desarrollador Junior
63540,Juan,Gutierrez,35,48686633,0.1,Desarrollador Junior
220873,Isabel,Urrego,33,46789431,0.1,Desarrollador Senior
157075,Raul,Gutierrez,54,35929605,0.1,Desarrollador Senior
261570,Veronica,Gutierrez,29,9819622,0.1,Desarrollador Senior
190541,Ana,Gomez,55,36385107,0.1,Desarrollador Junior
87646,Manuela,Perez,28,17193449,0.1,Desarrollador Senior
478157,Manuela,Montoya,33,9023887,0.1,Desarrollador Junior
275699,Pablo,Montoya,46,40436749,0.1,Arquitecto
181293,Andres,Gutierrez,56,22395267,0.1,Arquitecto
242338,Manuela,Gutierrez,56,28700000,0.1,Desarrollador Junior
257400,Isabel,Montoya,38,44761147,0.1,Arquitecto
59512,Isabel,Gutierrez,46,25417909,0.1,Arquitecto
169717,Andres,Peralta,41,31140370,0.1,Desarrollador Senior
58011,Pablo,Gutierrez,42,7813795,0.1,Desarrollador Junior
9614,Mauricio,Perez,54,49514702,0.1,Arquitecto
229253,Manuela,Gutierrez,57,40511643,0.1,Desarrollador Junior
173193,Andres,Gutierrez,49,23124156,0.1,Desarrollador Junior
486355,Andres,Peralta,37,17079839,0.1,Arquitecto
409826,Ana,Gutierrez,43,31909686,0.1,Desarrollador Junior
259382,Ana,Urrego,43,10271718,0.1,Arquitecto
277093,Juan,Gonzalez,23,14761668,0.1,Desarrollador Junior
420438,Juan,Gutierrez,52,24891962,0.1,Desarrollador Senior
407231,Andres,Gutierrez,52,30057298,0.1,Desarrollador Junior
81362,Kelly,Gonzalez,41,29474879,0.1,Arquitecto
90180,Isabel,Montoya,41,45495789,0.1,Desarrollador Junior
295885,Juan,Urrego,28,14729369,0.1,Desarrollador Senior
18809,Juan,Gonzalez,23,2489254,0.1,Desarrollador Senior
377101,Kelly,Montoya,45,10020411,0.1,Desarrollador Senior
27845,Juan,Gonzalez,49,27929249,0.1,Desarrollador Junior
179818,Ana,Gomez,48,18015118,0.1,Arquitecto
159033,Mauricio,Gonzalez,54,18127886,0.1,Desarrollador Junior
429915,Kelly,Peralta,57,29728115,0.1,Arquitecto
283036,Ana,Montoya,56,37889780,0.1,Desarrollador Junior
476629,Raul,Gonzalez,57,44695676,0.1,Arquitecto
265888,Juan,Gonzalez,46,38099207,0.1,Desarrollador Junior
154899,Andres,Perez,22,39267591,0.1,Desarrollador Senior
120304,Veronica,Urrego,37,32111494,0.1,Arquitecto
269904,Ana,Gutierrez,23,17307491,0.1,Arquitecto
321268,Isabel,Gonzalez,60,14664781,0.1,Desarrollador Senior
411967,Ana,Peralta,43,24135215,0.1,Desarrollador Junior
440618,Veronica,Urrego,57,7721375,0.1,Desarrollador Senior
222866,Manuela,Gutierrez,41,35782597,0.1,Desarrollador Senior
278307,Veronica,Peralta,29,7251892,0.1,Desarrollador Junior
116209,Raul,Perez,22,5449667,0.1,Arquitecto
287925,Kelly,Perez,37,42699379,0.1,Desarrollador Senior
436777,Mauricio,Gutierrez,41,24021355,0.1,Desarrollador Junior
433278,Raul,Peralta,35,48200963,0.1,Desarrollador Senior
195496,Mauricio,Montoya,51,30111673,0.1,Desarrollador Junior
29497,Juan,Gomez,32,30629002,0.1,Arquitecto
61809,Kelly,Urrego,37,39936976,0.1,Desarrollador Senior
433537,Mauricio,Gomez,39,44596275,0.1,Arquitecto
234996,Mauricio,Gomez,30,12067356,0.1,Arquitecto
146461,Kelly,Peralta,57,19449141,0.1,Arquitecto
331528,Ana,Urrego,57,12540991,0.1,Desarrollador Junior
377643,Andres,Gutierrez,34,45621539,0.1,Desarrollador Senior
462904,Pablo,Perez,34,41361687,0.1,Arquitecto
162038,Pablo,Urrego,40,24046961,0.1,Desarrollador Senior
343715,Kelly,Perez,52,28994421,0.1,Desarrollador Junior
374139,Raul,Gutierrez,31,2443392,0.1,Arquitecto
67885,Manuela,Perez,36,48072654,0.1,Desarrollador Junior
424143,Manuela,Gonzalez,38,3119150,0.1,Desarrollador Junior
154258,Manuela,Gonzalez,32,10567530,0.1,Desarrollador Junior
165842,Ana,Montoya,27,16394841,0.1,Arquitecto
470655,Kelly,Montoya,53,23716546,0.1,Arquitecto
139352,Juan,Gomez,56,48827668,0.1,Arquitecto
115384,Raul,Peralta,42,30693803,0.1,Desarrollador Junior
407624,Ana,Perez,47,5850286,0.1,Desarrollador Senior
203939,Andres,Gutierrez,31,22704830,0.1,Desarrollador Junior
276604,Pablo,Peralta,23,3850734,0.1,Arquitecto
312634,Juan,Gomez,38,11658585,0.1,Desarrollador Junior
40285,Mauricio,Gomez,22,37036994,0.1,Arquitecto
469475,Mauricio,Peralta,47,36810185,0.1,Desarrollador Senior
139580,Veronica,Gonzalez,42,23060892,0.1,Desarrollador Junior
308745,Raul,Urrego,37,49265720,0.1,Desarrollador Senior
327745,Raul,Gutierrez,32,46133642,0.1,Arquitecto
275548,Raul,Gonzalez,59,34209852,0.1,Arquitecto
46113,Pablo,Gonzalez,34,27119667,0.1,Desarrollador Senior
110823,Andres,Urrego,41,29481905,0.1,Desarrollador Senior
112810,Mauricio,Perez,37,47987976,0.1,Desarrollador Junior
388454,Pablo,Urrego,24,42488631,0.1,Desarrollador Senior
32398,Kelly,Gutierrez,41,18603380,0.1,Desarrollador Senior
353680,Pablo,Gonzalez,53,27738124,0.1,Arquitecto
331026,Kelly,Perez,31,10864443,0.1,Desarrollador Junior
349927,Manuela,Urrego,27,41305866,0.1,Arquitecto
465486,Veronica,Gonzalez,28,36357170,0.1,Arquitecto
291086,Juan,Urrego,34,41330944,0.1,Arquitecto
43631,Juan,Urrego,26,34533693,0.1,Desarrollador Senior
295488,Pablo,Urrego,23,11781945,0.1,Desarrollador Senior
91705,Pablo,Gutierrez,37,27829088,0.1,Arquitecto
465144,Ana,Perez,31,10384393,0.1,Desarrollador Junior
309875,Mauricio,Peralta,35,48036311,0.1,Desarrollador Junior
215600,Juan,Gomez,35,25499537,0.1,Arquitecto
465826,Veronica,Peralta,52,17760840,0.1,Desarrollador Junior
303996,Raul,Montoya,25,6228254,0.1,Arquitecto
162708,Manuela,Peralta,27,18749589,0.1,Desarrollador Junior
194295,Manuela,Montoya,23,46628870,0.1,Desarrollador Senior
21197,Manuela,Gutierrez,55,35448214,0.1,Arquitecto
171338,Mauricio,Gutierrez,30,12975110,0.1,Desarrollador Senior
403344,Kelly,Gomez,53,17183836,0.1,Arquitecto
355923,Juan,Gonzalez,50,10867894,0.1,Desarrollador Junior
318166,Andres,Peralta,25,8342540,0.1,Desarrollador Junior
201495,Andres,Perez,24,10731440,0.1,Desarrollador Junior
46784,Manuela,Gutierrez,48,48121856,0.1,Arquitecto
103002,Pablo,Peralta,49,28703266,0.1,Desarrollador Senior
283016,Ana,Gomez,24,13418603,0.1,Desarrollador Junior
473056,Ana,Urrego,50,32682653,0.1,Desarrollador Junior
233679,Raul,Perez,50,9976501,0.1,Arquitecto
67056,Mauricio,Gonzalez,53,13009866,0.1,Desarrollador Senior
494133,Pablo,Montoya,44,17384255,0.1,Desarrollador Junior
750,Veronica,Urrego,33,37582656,0.1,Desarrollador Junior
424338,Ana,Urrego,37,46786279,0.1,Arquitecto
277277,Ana,Gutierrez,52,4827701,0.1,Desarrollador Junior
334204,Kelly,Urrego,40,35571985,0.1,Desarrollador Senior
386286,Ana,Gonzalez,40,22482918,0.1,Desarrollador Senior
48197,Kelly,Gomez,54,15309627,0.1,Desarrollador Senior
19522,Manuela,Peralta,38,24603394,0.1,Desarrollador Senior
466561,Kelly,Gomez,51,43824577,0.1,Desarrollador Senior
370496,Juan,Peralta,47,5352110,0.1,Desarrollador Junior
112754,Manuela,Montoya,59,3009332,0.1,Desarrollador Junior
373170,Kelly,Gonzalez,37,10916582,0.1,Arquitecto
180264,Ana,Gonzalez,44,10891977,0.1,Arquitecto
383700,Mauricio,Gomez,51,19556669,0.1,Desarrollador Junior
395122,Veronica,Gutierrez,23,32955231,0.1,Arquitecto
182041,Andres,Gomez,45,29107025,0.1,Desarrollador Junior
199359,Juan,Gutierrez,24,20461588,0.1,Desarrollador Senior
326520,Juan,Montoya,49,4322320,0.1,Arquitecto
15331,Veronica,Gomez,60,20953310,0.1,Desarrollador Junior
495761,Andres,Montoya,24,33083234,0.1,Desarrollador Senior
404770,Kelly,Gutierrez,23,26067800,0.1,Desarrollador Senior
423439,Ana,Gomez,53,26394209,0.1,Desarrollador Junior
439162,Ana,Montoya,29,12977409,0.1,Arquitecto
203477,Juan,Gonzalez,47,18731698,0.1,Desarrollador Junior
499409,Pablo,Gomez,54,36404731,0.1,Arquitecto
282626,Andres,Gonzalez,60,3119636,0.1,Desarrollador Senior
50061,Kelly,Gonzalez,38,31692112,0.1,Arquitecto
211211,Juan,Gonzalez,56,42745822,0.1,Arquitecto
456564,Manuela,Gonzalez,46,23879467,0.1,Desarrollador Senior
105596,Andres,Peralta,34,18303146,0.1,Desarrollador Senior
369594,Ana,Peralta,39,6221744,0.1,Desarrollador Junior
295032,Manuela,Perez,51,38081571,0.1,Arquitecto
252933,Manuela,Peralta,36,3448002,0.1,Arquitecto
448170,Veronica,Perez,23,8711729,0.1,Desarrollador Senior
140844,Manuela,Gomez,56,33395718,0.1,Desarrollador Senior
182581,Kelly,Urrego,55,34477272,0.1,Desarrollador Senior
336676,Manuela,Gonzalez,59,33536749,0.1,Arquitecto
377881,Raul,Peralta,43,38393950,0.1,Arquitecto
36786,Pablo,Gonzalez,33,37906819,0.1,Desarrollador Senior
267114,Ana,Peralta,31,22897963,0.1,Desarrollador Senior
264451,Juan,Perez,42,23842108,0.1,Arquitecto
360287,Isabel,Peralta,28,19052294,0.1,Arquitecto
30041,Juan,Gutierrez,38,33692469,0.1,Arquitecto
233470,Manuela,Gomez,39,7558197,0.1,Desarrollador Senior
248256,Raul,Urrego,58,14058725,0.1,Desarrollador Senior
37,Kelly,Urrego,41,10939914,0.1,Arquitecto
16900,Veronica,Urrego,44,9617272,0.1,Desarrollador Junior
190708,Ana,Perez,38,48249244,0.1,Arquitecto
52416,Ana,Montoya,26,21403536,0.1,Desarrollador Senior
81623,Isabel,Gomez,50,36706222,0.1,Arquitecto
256671,Ana,Peralta,49,37993309,0.1,Desarrollador Junior
141497,Raul,Urrego,26,10137745,0.1,Arquitecto
250694,Andres,Gonzalez,36,39219681,0.1,Arquitecto
157216,Mauricio,Perez,44,15042463,0.1,Arquitecto
124427,Pablo,Montoya,59,3061814,0.1,Arquitecto
10876,Andres,Gomez,24,11198050,0.1,Desarrollador Junior
432882,Mauricio,Gutierrez,59,35687059,0.1,Arquitecto
89118,Juan,Urrego,40,21502346,0.1,Desarrollador Junior
335992,Veronica,Gutierrez,43,34703997,0.1,Desarrollador Senior
211011,Raul,Gutierrez,40,7875388,0.1,Desarrollador Junior
225573,Manuela,Gomez,35,6734985,0.1,Desarrollador Junior
230970,Isabel,Perez,52,7004749,0.1,Arquitecto
388099,Ana,Gutierrez,29,15952045,0.1,Arquitecto
145924,Juan,Peralta,24,11175316,0.1,Desarrollador Senior
57548,Andres,Urrego,56,38517586,0.1,Desarrollador Junior
431184,Isabel,Perez,26,18433403,0.1,Desarrollador Senior
26731,Andres,Gomez,47,5370436,0.1,Arquitecto
30020,Isabel,Gomez,51,10662791,0.1,Desarrollador Senior
460735,Kelly,Gutierrez,27,30266686,0.1,Desarrollador Senior
432473,Mauricio,Gutierrez,31,17877093,0.1,Desarrollador Junior
267100,Ana,Montoya,27,10449619,0.1,Desarrollador Senior
244419,Isabel,Perez,38,24586474,0.1,Desarrollador Senior
446276,Pablo,Peralta,37,17211311,0.1,Desarrollador Senior
13411,Raul,Montoya,29,15712675,0.1,Desarrollador Senior
30516,Manuela,Montoya,33,13922843,0.1,Arquitecto
338487,Kelly,Perez,58,29907242,0.1,Arquitecto
260395,Pablo,Gutierrez,60,14668798,0.1,Desarrollador Senior
70452,Isabel,Perez,22,2710856,0.1,Arquitecto
313075,Manuela,Gutierrez,22,40328969,0.1,Desarrollador Senior
18916,Raul,Montoya,53,32077390,0.1,Arquitecto
406648,Juan,Urrego,54,35694979,0.1,Desarrollador Senior
278303,Andres,Gomez,29,44996909,0.1,Desarrollador Junior
267030,Kelly,Peralta,23,38366937,0.1,Arquitecto
473117,Manuela,Gonzalez,51,20529644,0.1,Arquitecto
35583,Mauricio,Perez,37,27459692,0.1,Desarrollador Junior
215767,Mauricio,Perez,59,21020533,0.1,Desarrollador Senior
462973,Andres,Gutierrez,29,27061777,0.1,Desarrollador Senior
311556,Veronica,Peralta,54,36951940,0.1,Arquitecto
441672,Raul,Peralta,60,29074851,0.1,Arquitecto
266022,Manuela,Urrego,46,16391528,0.1,Arquitecto
10256,Ana,Montoya,31,44838053,0.1,Desarrollador Senior
190201,Manuela,Urrego,24,33732318,0.1,Desarrollador Junior
385744,Ana,Urrego,51,34803513,0.1,Desarrollador Junior
363079,Veronica,Gutierrez,30,6362451,0.1,Desarrollador Senior
49438,Ana,Gomez,59,6229368,0.1,Desarrollador Senior
231138,Veronica,Peralta,37,37553242,0.1,Desarrollador Senior
54715,Isabel,Gomez,22,48365084,0.1,Arquitecto
380308,Ana,Perez,36,31045025,0.1,Arquitecto
380380,Manuela,Montoya,53,20033907,0.1,Desarrollador Junior
181203,Pablo,Gonzalez,26,24131236,0.1,Arquitecto
58649,Raul,Perez,29,6154859,0.1,Desarrollador Junior
293222,Manuela,Peralta,25,10300688,0.1,Desarrollador Junior
331013,Veronica,Montoya,52,41750473,0.1,Arquitecto
